station_id,connect_time,disconnect_time,total_duration,charging_duration,energy,energy_per_quarter,z_score
COMM VITALITY / 1104 SPRUCE1,2021-12-11 18:30:00,2021-12-11 21:00:00,150,150,12.553,1.2553,0.369640947035101
COMM VITALITY / 1100WALNUT1,2021-12-11 19:15:00,2021-12-11 23:00:00,210,165,8.295,0.754090909090909,0.538562550645245
COMM VITALITY / 1104 SPRUCE1,2021-12-11 20:45:00,2021-12-11 22:30:00,105,90,4.635,0.7725,0.306045467405477
BOULDER / BASELINE ST1,2021-12-12 08:45:00,2021-12-12 10:00:00,75,75,6.396,1.2792,0.474967071015621
BOULDER / N BOULDER REC 1,2021-12-12 09:00:00,2021-12-12 13:30:00,270,270,29.73,1.65166666666667,1.72101377591626
BOULDER / BASELINE ST1,2021-12-12 09:15:00,2021-12-12 09:45:00,30,30,3.169,1.5845,0.981731881846054
COMM VITALITY / 1500PEARL1,2021-12-12 10:00:00,2021-12-12 11:30:00,75,75,8.277,1.6554,0.474967071015621
COMM VITALITY / 1100WALNUT1,2021-12-12 10:45:00,2021-12-12 11:45:00,60,60,6.419,1.60475,0.643888674625765
BOULDER / REC CENTER ST2,2021-12-10 11:15:00,2021-12-10 16:30:00,300,300,25.608,1.2804,2.05885698313654
COMM VITALITY / 1104 SPRUCE1,2021-12-10 11:30:00,2021-12-10 12:00:00,45,45,1.901,0.633666666666667,0.81281027823591
BOULDER / N BOULDER REC 1,2021-12-08 17:45:00,2021-12-08 18:30:00,30,30,1.974,0.987,0.981731881846054
COMM VITALITY / 1400 WALNUT1,2021-12-10 12:30:00,2021-12-10 14:00:00,90,60,6.324,1.581,0.643888674625765
BOULDER / BASELINE ST1,2021-12-10 13:15:00,2021-12-10 15:00:00,90,90,9.968,1.66133333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2021-12-10 14:00:00,2021-12-10 14:45:00,30,30,1.869,0.9345,0.981731881846054
BOULDER / REC CENTER ST2,2021-12-10 15:45:00,2021-12-10 16:15:00,30,30,2.23,1.115,0.981731881846054
COMM VITALITY / BOULDER JCTN,2021-12-10 16:00:00,2021-12-10 18:00:00,120,120,6.008,0.751,0.0317977398148119
BOULDER / BASELINE ST1,2021-12-10 16:00:00,2021-12-10 16:45:00,45,45,4.213,1.40433333333333,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2021-12-10 16:30:00,2021-12-10 18:45:00,135,135,7.036,0.781777777777778,0.200719343424956
COMM VITALITY / 1500PEARL1,2021-12-10 17:15:00,2021-12-10 19:15:00,120,120,10.482,1.31025,0.0317977398148119
BOULDER / REC CENTER ST1,2021-12-10 17:30:00,2021-12-10 18:00:00,45,45,4.229,1.40966666666667,0.81281027823591
COMM VITALITY / BOULDER JCTN,2021-12-10 17:45:00,2021-12-10 19:15:00,75,75,8.993,1.7986,0.474967071015621
COMM VITALITY / 1500PEARL2,2021-12-10 18:00:00,2021-12-10 21:00:00,180,180,18.297,1.52475,0.707484154255389
COMM VITALITY / 1400 WALNUT1,2021-12-10 18:00:00,2021-12-10 21:30:00,210,210,19.407,1.38621428571429,1.04532736147568
COMM VITALITY / 1500PEARL1,2021-12-10 18:00:00,2021-12-10 18:45:00,30,30,1.887,0.9435,0.981731881846054
BOULDER / BASELINE ST1,2021-12-10 18:15:00,2021-12-10 18:30:00,15,15,1.459,1.459,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2021-12-10 19:15:00,2021-12-10 21:15:00,135,30,1.764,0.882,0.981731881846054
COMM VITALITY / 1100WALNUT1,2021-12-10 19:30:00,2021-12-10 23:45:00,255,255,26.027,1.531,1.55209217230611
COMM VITALITY / BOULDER JCTN,2021-12-11 00:15:00,2021-12-11 09:00:00,510,315,17.644,0.840190476190476,2.22777858674669
BOULDER / BOULDER PARK S2,2021-12-11 01:30:00,2021-12-11 02:00:00,45,45,4.04,1.34666666666667,0.81281027823591
BOULDER / N BOULDER REC 1,2021-12-11 09:45:00,2021-12-11 14:15:00,270,270,23.919,1.32883333333333,1.72101377591626
BOULDER / N BOULDER REC 1,2021-12-11 10:00:00,2021-12-11 11:45:00,105,75,4.537,0.9074,0.474967071015621
COMM VITALITY / 1500PEARL1,2021-12-15 17:00:00,2021-12-15 19:15:00,150,150,14.163,1.4163,0.369640947035101
BOULDER / BASELINE ST1,2021-12-15 17:45:00,2021-12-15 21:00:00,195,180,13.374,1.1145,0.707484154255389
COMM VITALITY / 1104 SPRUCE1,2021-12-15 19:45:00,2021-12-15 20:15:00,30,30,2.643,1.3215,0.981731881846054
BOULDER / REC CENTER ST1,2021-12-16 06:45:00,2021-12-16 08:30:00,105,105,11.04,1.57714285714286,0.137123863795332
COMM VITALITY / BOULDER JCTN,2021-12-16 07:15:00,2021-12-16 08:30:00,75,75,8.336,1.6672,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2021-12-09 08:00:00,2021-12-09 09:30:00,90,90,8.985,1.4975,0.306045467405477
BOULDER / N BOULDER REC 1,2021-12-09 08:30:00,2021-12-09 10:30:00,120,120,5.936,0.742,0.0317977398148119
COMM VITALITY / 1500PEARL1,2021-12-09 08:45:00,2021-12-09 13:30:00,285,285,26.821,1.41163157894737,1.8899353795264
COMM VITALITY / 1000WALNUT1,2021-12-09 10:00:00,2021-12-09 14:15:00,255,150,14.164,1.4164,0.369640947035101
BOULDER / N BOULDER REC 1,2021-12-09 10:15:00,2021-12-09 14:15:00,240,240,21.682,1.355125,1.38317056869597
BOULDER / BASELINE ST1,2021-12-09 10:15:00,2021-12-09 12:00:00,90,90,9.576,1.596,0.306045467405477
BOULDER / N BOULDER REC 1,2021-12-09 12:00:00,2021-12-09 14:15:00,135,135,4.265,0.473888888888889,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2021-12-09 12:00:00,2021-12-09 14:15:00,150,150,12.753,1.2753,0.369640947035101
COMM VITALITY / 1500PEARL2,2021-12-09 12:15:00,2021-12-09 16:15:00,240,240,17.701,1.1063125,1.38317056869597
COMM VITALITY / 1500PEARL1,2021-12-09 13:00:00,2021-12-09 14:30:00,90,90,3.249,0.5415,0.306045467405477
BOULDER / BASELINE ST1,2021-12-09 13:00:00,2021-12-09 15:15:00,135,105,4.358,0.622571428571428,0.137123863795332
BOULDER / N BOULDER REC 1,2021-12-09 14:30:00,2021-12-09 16:30:00,120,90,4.234,0.705666666666667,0.306045467405477
COMM VITALITY / 1500PEARL2,2021-12-09 15:00:00,2021-12-09 16:15:00,75,75,5.441,1.0882,0.474967071015621
BOULDER / ALPINE ST1,2021-12-09 15:30:00,2021-12-10 05:45:00,855,120,6.02,0.7525,0.0317977398148119
BOULDER / N BOULDER REC 1,2021-12-09 16:30:00,2021-12-09 20:15:00,225,225,18.944,1.26293333333333,1.21424896508582
BOULDER / N BOULDER REC 1,2021-12-09 17:15:00,2021-12-09 18:15:00,60,60,3.146,0.7865,0.643888674625765
COMM VITALITY / 1100WALNUT1,2021-12-09 17:30:00,2021-12-09 19:00:00,90,90,8.543,1.42383333333333,0.306045467405477
COMM VITALITY / 1500PEARL2,2021-12-09 18:00:00,2021-12-09 20:30:00,150,150,7.798,0.7798,0.369640947035101
COMM VITALITY / 1500PEARL1,2021-12-09 18:15:00,2021-12-09 20:00:00,105,105,7.389,1.05557142857143,0.137123863795332
BOULDER / N BOULDER REC 1,2021-12-09 18:30:00,2021-12-09 19:00:00,45,45,2.113,0.704333333333333,0.81281027823591
COMM VITALITY / 1500PEARL1,2021-12-09 18:45:00,2021-12-09 20:45:00,120,120,8.462,1.05775,0.0317977398148119
BOULDER / FACILITIES ST1,2021-12-09 19:00:00,2021-12-10 11:15:00,975,120,11.287,1.410875,0.0317977398148119
BOULDER / REC CENTER ST1,2021-12-09 19:00:00,2021-12-09 20:15:00,75,75,6.111,1.2222,0.474967071015621
COMM VITALITY / BOULDER JCTN,2021-12-21 13:00:00,2021-12-21 13:15:00,30,15,2.357,2.357,1.1506534854562
BOULDER / FACILITIES ST1,2021-12-21 13:15:00,2021-12-23 11:15:00,2775,240,24.052,1.50325,1.38317056869597
COMM VITALITY / 1104 SPRUCE1,2021-12-17 11:45:00,2021-12-17 17:45:00,375,330,27.719,1.25995454545455,2.39670019035683
COMM VITALITY / 1000WALNUT2,2021-12-21 13:30:00,2021-12-21 15:15:00,105,105,10.52,1.50285714285714,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2021-12-21 13:45:00,2021-12-21 14:30:00,45,15,0.933,0.933,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2021-12-16 07:45:00,2021-12-16 09:15:00,90,90,8.468,1.41133333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2021-12-21 15:00:00,2021-12-21 15:15:00,15,15,1.856,1.856,1.1506534854562
BOULDER / BASELINE ST1,2021-12-17 12:00:00,2021-12-17 13:15:00,75,75,8.193,1.6386,0.474967071015621
BOULDER / REC CENTER ST1,2021-12-22 14:15:00,2021-12-22 18:00:00,225,135,13.237,1.47077777777778,0.200719343424956
BOULDER / N BOULDER REC 1,2021-12-24 10:15:00,2021-12-24 11:15:00,60,60,3.77,0.9425,0.643888674625765
COMM VITALITY / 1500PEARL2,2021-12-21 15:30:00,2021-12-21 17:15:00,105,105,10.392,1.48457142857143,0.137123863795332
COMM VITALITY / 1500PEARL1,2021-12-21 16:00:00,2021-12-21 18:15:00,135,135,13.691,1.52122222222222,0.200719343424956
COMM VITALITY / 1100WALNUT1,2021-12-21 16:30:00,2021-12-21 19:30:00,195,135,6.585,0.731666666666667,0.200719343424956
BOULDER / N BOULDER REC 1,2021-12-21 16:45:00,2021-12-21 17:30:00,45,45,2.566,0.855333333333333,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2021-12-21 17:00:00,2021-12-21 18:45:00,120,120,11.971,1.496375,0.0317977398148119
BOULDER / ALPINE ST1,2021-12-21 17:15:00,2021-12-21 19:00:00,120,105,5.302,0.757428571428571,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2021-12-21 17:30:00,2021-12-21 20:15:00,165,165,12.09,1.09909090909091,0.538562550645245
COMM VITALITY / 1000WALNUT1,2021-12-21 17:30:00,2021-12-21 18:45:00,60,60,6.254,1.5635,0.643888674625765
COMM VITALITY / 1000WALNUT1,2021-12-21 18:30:00,2021-12-21 21:30:00,180,180,17.634,1.4695,0.707484154255389
BOULDER / N BOULDER REC 1,2021-12-21 19:00:00,2021-12-21 20:00:00,60,45,1.534,0.511333333333333,0.81281027823591
BOULDER / REC CENTER ST1,2021-12-21 21:30:00,2021-12-22 00:15:00,165,165,17.234,1.56672727272727,0.538562550645245
COMM VITALITY / 1400 WALNUT1,2021-12-21 21:45:00,2021-12-22 02:45:00,300,300,31.085,1.55425,2.05885698313654
COMM VITALITY / 1104 SPRUCE1,2021-12-22 07:45:00,2021-12-22 09:00:00,75,75,7.543,1.5086,0.474967071015621
BOULDER / BASELINE ST1,2021-12-22 08:30:00,2021-12-22 11:30:00,180,180,11.681,0.973416666666667,0.707484154255389
BOULDER / N BOULDER REC 1,2021-12-22 10:45:00,2021-12-22 12:00:00,75,30,2.76,1.38,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2021-12-18 15:45:00,2021-12-18 16:00:00,15,15,1.602,1.602,1.1506534854562
BOULDER / BASELINE ST1,2021-12-22 12:00:00,2021-12-22 14:45:00,165,165,9.375,0.852272727272727,0.538562550645245
COMM VITALITY / 1100WALNUT1,2021-12-22 12:00:00,2021-12-22 13:45:00,90,90,8.677,1.44616666666667,0.306045467405477
COMM VITALITY / 1500PEARL1,2021-12-22 12:00:00,2021-12-22 14:15:00,120,105,5.462,0.780285714285714,0.137123863795332
COMM VITALITY / 1100WALNUT1,2021-12-22 12:30:00,2021-12-22 13:45:00,75,75,3.773,0.7546,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2021-12-22 13:45:00,2021-12-22 16:00:00,135,135,13.522,1.50244444444444,0.200719343424956
BOULDER / BASELINE ST1,2021-12-24 11:30:00,2021-12-24 13:30:00,120,120,6.687,0.835875,0.0317977398148119
COMM VITALITY / 1500PEARL2,2021-12-16 08:15:00,2021-12-16 11:15:00,180,180,18.883,1.57358333333333,0.707484154255389
COMM VITALITY / 1100WALNUT1,2021-12-17 12:30:00,2021-12-17 14:30:00,120,120,6.155,0.769375,0.0317977398148119
BOULDER / REC CENTER ST1,2021-12-17 13:15:00,2021-12-17 14:15:00,60,45,5.125,1.70833333333333,0.81281027823591
BOULDER / N BOULDER REC 1,2021-12-27 09:45:00,2021-12-27 12:45:00,165,165,17.45,1.58636363636364,0.538562550645245
COMM VITALITY / 1104 SPRUCE1,2021-12-22 14:45:00,2021-12-22 15:45:00,60,60,6.031,1.50775,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2021-12-24 13:00:00,2021-12-24 14:15:00,75,75,6.969,1.3938,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2021-12-18 16:15:00,2021-12-18 16:30:00,30,30,2.421,1.2105,0.981731881846054
COMM VITALITY / 1500PEARL1,2021-12-17 14:15:00,2021-12-17 16:30:00,135,135,7.476,0.830666666666667,0.200719343424956
BOULDER / BASELINE ST1,2021-12-27 10:00:00,2021-12-27 10:45:00,60,60,6.431,1.60775,0.643888674625765
BOULDER / BASELINE ST1,2021-12-27 11:30:00,2021-12-27 13:00:00,90,90,9.431,1.57183333333333,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2021-12-27 12:00:00,2021-12-27 13:30:00,90,90,8.663,1.44383333333333,0.306045467405477
COMM VITALITY / 1500PEARL1,2021-12-27 12:45:00,2021-12-27 13:45:00,60,60,3.433,0.85825,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2021-12-27 12:45:00,2021-12-27 14:30:00,105,105,10.101,1.443,0.137123863795332
BOULDER / N BOULDER REC 1,2021-12-27 13:30:00,2021-12-27 14:30:00,60,60,3.53,0.8825,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2021-12-27 13:45:00,2021-12-27 16:00:00,135,135,9.831,1.09233333333333,0.200719343424956
BOULDER / BASELINE ST1,2021-12-27 14:15:00,2021-12-27 16:30:00,135,135,11.845,1.31611111111111,0.200719343424956
BOULDER / FACILITIES ST1,2021-12-27 15:45:00,2021-12-28 10:15:00,1110,330,32.992,1.49963636363636,2.39670019035683
COMM VITALITY / 1000WALNUT1,2021-12-27 15:45:00,2021-12-27 16:15:00,30,30,1.548,0.774,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2021-12-27 17:15:00,2021-12-27 17:30:00,30,30,1.352,0.676,0.981731881846054
COMM VITALITY / 1500PEARL1,2021-12-27 17:45:00,2021-12-27 19:45:00,120,120,6.737,0.842125,0.0317977398148119
COMM VITALITY / 1100WALNUT1,2021-12-27 18:00:00,2021-12-27 19:30:00,105,105,5.725,0.817857142857143,0.137123863795332
BOULDER / N BOULDER REC 1,2021-12-28 09:00:00,2021-12-28 11:15:00,135,135,12.654,1.406,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2021-12-28 09:15:00,2021-12-28 13:45:00,270,240,25.144,1.5715,1.38317056869597
COMM VITALITY / 1100WALNUT1,2021-12-28 09:30:00,2021-12-28 11:45:00,135,120,5.419,0.677375,0.0317977398148119
COMM VITALITY / 1104 SPRUCE1,2021-12-28 09:45:00,2021-12-28 11:00:00,60,60,6.564,1.641,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2021-12-28 11:00:00,2021-12-28 13:15:00,135,135,7.023,0.780333333333333,0.200719343424956
BOULDER / BASELINE ST1,2021-12-28 11:45:00,2021-12-28 12:45:00,60,60,5.542,1.3855,0.643888674625765
COMM VITALITY / 1100WALNUT1,2021-12-28 13:00:00,2021-12-28 15:00:00,135,105,11.401,1.62871428571429,0.137123863795332
COMM VITALITY / 1100WALNUT1,2021-12-28 13:00:00,2021-12-28 14:00:00,60,60,5.594,1.3985,0.643888674625765
BOULDER / BOULDER PARK S1,2021-12-28 13:15:00,2021-12-28 14:00:00,45,45,4.911,1.637,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2021-12-28 13:30:00,2021-12-28 14:45:00,75,75,4.35,0.87,0.474967071015621
BOULDER / N BOULDER REC 1,2021-12-28 13:45:00,2021-12-28 15:30:00,120,120,6.656,0.832,0.0317977398148119
BOULDER / FACILITIES ST1,2021-12-16 08:45:00,2021-12-22 11:00:00,8775,315,24.674,1.17495238095238,2.22777858674669
COMM VITALITY / 1000WALNUT2,2021-12-17 14:15:00,2021-12-17 17:15:00,180,180,8.923,0.743583333333333,0.707484154255389
COMM VITALITY / 1500PEARL1,2021-12-24 13:30:00,2021-12-24 13:45:00,15,15,2.222,2.222,1.1506534854562
COMM VITALITY / BOULDER JCTN,2021-12-16 08:45:00,2021-12-16 14:45:00,345,345,40.782,1.77313043478261,2.56562179396698
COMM VITALITY / 1100WALNUT1,2021-12-19 19:30:00,2021-12-19 21:00:00,90,90,6.62,1.10333333333333,0.306045467405477
COMM VITALITY / 1000WALNUT1,2021-12-17 16:00:00,2021-12-17 17:00:00,60,60,6.619,1.65475,0.643888674625765
BOULDER / N BOULDER REC 1,2021-12-17 16:00:00,2021-12-17 17:15:00,75,75,3.43,0.686,0.474967071015621
COMM VITALITY / 2200 BROADWAY1,2021-12-24 14:15:00,2021-12-24 16:00:00,105,105,10.419,1.48842857142857,0.137123863795332
BOULDER / BASELINE ST1,2021-12-16 09:00:00,2021-12-16 10:30:00,90,15,0.045,0.045,1.1506534854562
COMM VITALITY / 1500PEARL1,2021-12-24 15:45:00,2021-12-24 17:45:00,120,120,5.932,0.7415,0.0317977398148119
BOULDER / N BOULDER REC 1,2021-12-20 07:45:00,2021-12-20 11:00:00,210,210,15.546,1.11042857142857,1.04532736147568
BOULDER / REC CENTER ST1,2021-12-22 15:30:00,2021-12-22 19:30:00,225,225,23.232,1.5488,1.21424896508582
COMM VITALITY / 1104 SPRUCE1,2021-12-22 15:45:00,2021-12-22 17:15:00,90,90,6.509,1.08483333333333,0.306045467405477
BOULDER / REC CENTER ST2,2021-12-22 16:00:00,2021-12-22 18:00:00,120,120,11.945,1.493125,0.0317977398148119
COMM VITALITY / 1100WALNUT1,2021-12-22 16:30:00,2021-12-22 17:00:00,30,30,2.247,1.1235,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2021-12-22 16:45:00,2021-12-22 20:15:00,210,210,11.789,0.842071428571428,1.04532736147568
COMM VITALITY / 1100WALNUT1,2021-12-22 17:45:00,2021-12-22 18:45:00,60,60,6.369,1.59225,0.643888674625765
BOULDER / N BOULDER REC 1,2021-12-22 18:00:00,2021-12-22 20:30:00,150,150,15.964,1.5964,0.369640947035101
COMM VITALITY / 1104 SPRUCE1,2021-12-22 18:15:00,2021-12-22 19:30:00,90,90,9.012,1.502,0.306045467405477
BOULDER / ALPINE ST1,2021-12-22 19:00:00,2021-12-22 21:00:00,120,120,3.255,0.406875,0.0317977398148119
COMM VITALITY / 1500PEARL2,2021-12-22 20:30:00,2021-12-23 18:00:00,1290,285,28.238,1.48621052631579,1.8899353795264
BOULDER / N BOULDER REC 1,2021-12-23 07:00:00,2021-12-23 12:30:00,330,330,20.926,0.951181818181818,2.39670019035683
BOULDER / N BOULDER REC 1,2021-12-23 07:15:00,2021-12-23 11:15:00,240,240,14.366,0.897875,1.38317056869597
COMM VITALITY / 1104 SPRUCE1,2021-12-23 10:30:00,2021-12-23 11:15:00,45,45,5.108,1.70266666666667,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2021-12-23 11:00:00,2021-12-23 14:45:00,240,240,24.646,1.540375,1.38317056869597
BOULDER / BASELINE ST1,2021-12-23 11:00:00,2021-12-23 15:30:00,270,270,9.266,0.514777777777778,1.72101377591626
COMM VITALITY / 1000WALNUT1,2021-12-23 11:45:00,2021-12-23 12:30:00,45,45,4.636,1.54533333333333,0.81281027823591
BOULDER / N BOULDER REC 1,2021-12-23 12:00:00,2021-12-23 14:15:00,135,135,7.913,0.879222222222222,0.200719343424956
COMM VITALITY / 1000WALNUT1,2021-12-23 12:45:00,2021-12-23 14:30:00,90,90,9.458,1.57633333333333,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2021-12-23 13:15:00,2021-12-23 14:15:00,60,60,5.031,1.25775,0.643888674625765
COMM VITALITY / 1500PEARL1,2021-12-23 13:15:00,2021-12-23 15:00:00,105,105,10.645,1.52071428571429,0.137123863795332
COMM VITALITY / 1000WALNUT1,2021-12-23 15:15:00,2021-12-23 16:45:00,90,90,9.465,1.5775,0.306045467405477
BOULDER / REC CENTER ST2,2021-12-23 16:30:00,2021-12-23 18:45:00,135,135,13.763,1.52922222222222,0.200719343424956
BOULDER / ATRIUM ST1,2021-12-23 17:45:00,2021-12-23 18:30:00,60,60,5.458,1.3645,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2021-12-23 18:45:00,2021-12-23 22:00:00,180,180,19.633,1.63608333333333,0.707484154255389
COMM VITALITY / 1500PEARL1,2021-12-24 09:45:00,2021-12-24 10:45:00,60,60,3.367,0.84175,0.643888674625765
